1503483300.35602403,623577.39393775,4325012.87507443
1503483300.41314197,623577.39311561,4325012.87562082
1503483300.45670700,623577.39478805,4325012.87660905
1503483300.52507997,623577.39608513,4325012.87665175
1503483300.55722094,623577.39835033,4325012.87884780
1503483300.61339211,623577.39682851,4325012.87703239
1503483300.66450310,623577.39685836,4325012.87493400
1503483300.71325803,623577.39470749,4325012.87488683
1503483300.75904703,623577.39461846,4325012.87585091
1503483300.81402206,623577.39484720,4325012.87675276
1503483300.85744810,623577.39581385,4325012.87779128
1503483300.91456699,623577.39496643,4325012.87661261
1503483300.95569992,623577.39587135,4325012.87828734
1503483301.08545589,623577.39538534,4325012.87821940
1503483301.09512711,623577.39894964,4325012.87485800
1503483301.11964607,623577.40479818,4325012.87810004
1503483301.15618491,623577.40793877,4325012.87331435
1503483301.21507406,623577.40750346,4325012.87400840
1503483301.25703692,623577.40900541,4325012.87339370
1503483301.31350088,623577.40788755,4325012.87447315
1503483301.35551810,623577.40727117,4325012.87402436
1503483301.41340399,623577.40908976,4325012.87568585
1503483301.45709705,623577.40677441,4325012.87687691
1503483301.51601195,623577.41042583,4325012.87670676
1503483301.55655694,623577.41198611,4325012.87564061
1503483301.61481404,623577.41099648,4325012.87579091
1503483301.65698004,623577.41384611,4325012.87421471
1503483301.71487689,623577.41374921,4325012.87170861
1503483301.75597596,623577.41333654,4325012.87037842
1503483301.81394506,623577.41308321,4325012.86950172
1503483301.85719395,623577.41446821,4325012.87109354
1503483301.91334295,623577.41464460,4325012.87069655
1503483301.95483398,623577.41588998,4325012.86867956
1503483302.08729792,623577.41615225,4325012.87007212
1503483302.09652901,623577.41855847,4325012.86973734
1503483302.11551189,623577.41700936,4325012.86934649
1503483302.15484095,623577.41753656,4325012.86911277
1503483302.21389008,623577.41828746,4325012.86885893
1503483302.25653291,623577.41786504,4325012.86975901
1503483302.31363392,623577.42012055,4325012.87189760
1503483302.35538507,623577.42064173,4325012.87136927
1503483302.41236806,623577.41982377,4325012.87159538
1503483302.45725203,623577.42066186,4325012.87301503
1503483302.51751900,623577.42025382,4325012.87295147
1503483302.55658889,623577.42189352,4325012.87369288
1503483302.61394691,623577.42203147,4325012.87401184
1503483302.65631390,623577.42127831,4325012.87280690
1503483302.71525788,623577.42366600,4325012.87309839
1503483302.75601196,623577.42619262,4325012.87267316
1503483302.81685305,623577.42481302,4325012.87020141
1503483302.85699892,623577.42512670,4325012.87288091
1503483302.91814804,623577.42580027,4325012.87134290
1503483302.95735502,623577.42978228,4325012.86916369
1503483303.08338404,623577.42993539,4325012.87104972
1503483303.09278893,623577.43071367,4325012.87016900
1503483303.13060093,623577.42848416,4325012.86894056
1503483303.15567493,623577.42742588,4325012.86855409
1503483303.21343088,623577.42966630,4325012.87042733
1503483303.25675106,623577.42909870,4325012.86784347
1503483303.31369710,623577.42548205,4325012.86694618
1503483303.35595393,623577.42854748,4325012.86523506
1503483303.41258001,623577.42827163,4325012.86534665
1503483303.45602107,623577.42915924,4325012.86393812
1503483303.51732802,623577.42650930,4325012.86313193
1503483303.55603695,623577.42926205,4325012.86110728
1503483303.61467910,623577.42707672,4325012.85880322
1503483303.65689111,623577.42857686,4325012.86030942
1503483303.71482396,623577.42917441,4325012.86022449
1503483303.75555110,623577.43059103,4325012.85915049
1503483303.81368995,623577.42889160,4325012.86002091
1503483303.85639501,623577.42969033,4325012.86041209
1503483303.91241503,623577.43063591,4325012.86247522
1503483303.95768809,623577.43165309,4325012.86217657
1503483304.08125496,623577.43421262,4325012.86249222
1503483304.09110999,623577.42900821,4325012.85821338
1503483304.11381102,623577.43232901,4325012.86023505
1503483304.15496492,623577.43105086,4325012.86153996
1503483304.21309590,623577.43015017,4325012.86026113
1503483304.25653005,623577.42981624,4325012.86045911
1503483304.31231904,623577.43407963,4325012.86067971
1503483304.35679197,623577.43487500,4325012.85961760
1503483304.41292095,623577.43468078,4325012.85989989
1503483304.45682597,623577.43522616,4325012.85873603
1503483304.51753902,623577.43799232,4325012.85998546
1503483304.55644107,623577.43560658,4325012.86060408
1503483304.61371207,623577.43566312,4325012.86077031
1503483304.65688705,623577.43638323,4325012.86287768
1503483304.71341610,623577.43929227,4325012.86325756
1503483304.75692201,623577.43970102,4325012.86592834
1503483304.81357503,623577.44021178,4325012.86522668
1503483304.85789895,623577.44117509,4325012.86424368
1503483304.91281605,623577.44234866,4325012.86506804
1503483304.95550990,623577.44181596,4325012.86572039
1503483305.08483505,623577.44090157,4325012.86385363
1503483305.09472394,623577.44001341,4325012.86394651
1503483305.11473393,623577.43887343,4325012.86207536
1503483305.15547109,623577.44095477,4325012.86099204
1503483305.21364188,623577.44119823,4325012.85986777
1503483305.25699711,623577.43934210,4325012.86142338
1503483305.31323910,623577.43960873,4325012.86258962
1503483305.35603595,623577.43905842,4325012.86229360
1503483305.41720700,623577.44109709,4325012.86132076
1503483305.45732498,623577.44039110,4325012.86130588
1503483305.51824808,623577.44103115,4325012.86250049
1503483305.55616093,623577.44074125,4325012.86076037
1503483305.61373901,623577.43942702,4325012.86090791
1503483305.65646005,623577.44165322,4325012.86219890
1503483305.71256995,623577.43933832,4325012.86164307
1503483305.75542593,623577.43821123,4325012.86265193
1503483305.81227493,623577.43757813,4325012.86236598
1503483305.85670209,623577.43573947,4325012.86099775
1503483305.91394997,623577.43400279,4325012.86031428
1503483305.95610499,623577.43599492,4325012.86020883
1503483306.08264899,623577.43349760,4325012.86108858
1503483306.09194303,623577.43187536,4325012.86067040
1503483306.13063312,623577.43349859,4325012.86170611
1503483306.15507007,623577.43354449,4325012.86075042
1503483306.21414590,623577.43263770,4325012.86241927
1503483306.25695705,623577.43247648,4325012.86279452
1503483306.31079793,623577.43420829,4325012.86334994
1503483306.35492706,623577.43424733,4325012.86233501
1503483306.41276097,623577.43557402,4325012.86375679
1503483306.45712900,623577.43575959,4325012.86295706
1503483306.51781106,623577.43483594,4325012.86319279
1503483306.55607510,623577.43391046,4325012.86195925
1503483306.61410689,623577.43400351,4325012.86236888
1503483306.65727901,623577.43360420,4325012.86455880
1503483306.71291304,623577.43644383,4325012.86674672
1503483306.75592494,623577.43363318,4325012.86643461
1503483306.81490707,623577.43773942,4325012.86576459
1503483306.85611892,623577.43727036,4325012.86708136
1503483306.91671205,623577.44002540,4325012.87030425
1503483306.95612311,623577.43752668,4325012.87160760
1503483307.08226895,623577.43646308,4325012.86936702
1503483307.09175897,623577.44303791,4325012.87313858
1503483307.11515689,623577.44339519,4325012.87442620
1503483307.15534306,623577.44366466,4325012.87260852
1503483307.21335697,623577.44259250,4325012.87161321
1503483307.25670195,623577.44088464,4325012.87297870
1503483307.31333303,623577.44447107,4325012.87395387
1503483307.35617304,623577.44390293,4325012.87384362
1503483307.41312003,623577.44497381,4325012.87334289
1503483307.45614195,623577.44358557,4325012.87607652
1503483307.51766109,623577.44299192,4325012.87577473
1503483307.55644798,623577.44398771,4325012.87659001
1503483307.61345506,623577.44273470,4325012.87543443
1503483307.65649295,623577.44247551,4325012.87677011
1503483307.71205902,623577.44550394,4325012.87860188
1503483307.75561094,623577.44673789,4325012.87545813
1503483307.81398296,623577.44557243,4325012.87569269
1503483307.85715890,623577.44472519,4325012.87538208
1503483307.91240811,623577.45210170,4325012.87793353
1503483307.95536399,623577.45400537,4325012.87724500
1503483308.08307600,623577.45151942,4325012.87666238
1503483308.09297800,623577.45542369,4325012.87890718
1503483308.11278701,623577.45554279,4325012.87978071
1503483308.15619993,623577.45599840,4325012.87980670
1503483308.21404910,623577.45549388,4325012.87940599
1503483308.25615406,623577.45402504,4325012.87951045
1503483308.31337905,623577.45694137,4325012.88215228
1503483308.35597110,623577.45698456,4325012.88087264
1503483308.41383100,623577.45712055,4325012.88293264
1503483308.45777297,623577.45527384,4325012.88194991
1503483308.51826692,623577.45434541,4325012.88130969
1503483308.55500102,623577.45625352,4325012.88154876
1503483308.61340404,623577.45518002,4325012.88244232
1503483308.65731192,623577.45704307,4325012.88248874
1503483308.71345091,623577.45437388,4325012.88206297
1503483308.75728106,623577.45472658,4325012.88105879
1503483308.81357598,623577.45281159,4325012.88020549
1503483308.85790801,623577.45335265,4325012.87978788
1503483308.91461706,623577.45484102,4325012.88068838
1503483308.95641804,623577.45311407,4325012.88292795
1503483309.08512998,623577.45460468,4325012.88118420
1503483309.09674811,623577.45636232,4325012.88221066
1503483309.11521912,623577.45605348,4325012.88111839
1503483309.15488195,623577.45555722,4325012.87983090
1503483309.21133804,623577.45387392,4325012.87931369
1503483309.25672889,623577.45789580,4325012.88017926
1503483309.31344390,623577.45505143,4325012.87929516
1503483309.35648108,623577.45339929,4325012.87893621
1503483309.41206694,623577.45520975,4325012.88023400
1503483309.45599103,623577.45425206,4325012.87960532
1503483309.51825094,623577.45398616,4325012.87822562
1503483309.55621696,623577.45371742,4325012.88147687
1503483309.61515498,623577.45568928,4325012.88228483
1503483309.65644503,623577.45746955,4325012.88254952
1503483309.71246505,623577.45524671,4325012.87998451
1503483309.75683594,623577.45692263,4325012.88040101
1503483309.81195307,623577.45680122,4325012.88006231
1503483309.85630703,623577.45526800,4325012.87975256
1503483309.91205812,623577.45625202,4325012.87907415
1503483309.95609093,623577.45559189,4325012.88177241
1503483310.07915807,623577.45293067,4325012.88237077
1503483310.09135699,623577.45161410,4325012.87884463
1503483310.11440492,623577.44899848,4325012.87974663
1503483310.15606809,623577.45285920,4325012.87694245
1503483310.21257496,623577.45391269,4325012.87613601
1503483310.25631404,623577.45378698,4325012.87406120
1503483310.31339598,623577.45527181,4325012.87359341
1503483310.35530901,623577.45601799,4325012.87403844
1503483310.41369891,623577.45429901,4325012.87381481
1503483310.45622802,623577.45338936,4325012.87555172
1503483310.51739907,623577.45401243,4325012.87503347
1503483310.55681205,623577.45286728,4325012.87693128
1503483310.61268592,623577.45290860,4325012.87920588
1503483310.65769792,623577.44984533,4325012.87950921
1503483310.71427488,623577.45129934,4325012.87737911
1503483310.75600791,623577.45009576,4325012.87754900
1503483310.81466889,623577.44898234,4325012.87669056
1503483310.85698795,623577.44920880,4325012.87610297
1503483310.91650796,623577.45016471,4325012.87731180
1503483310.95575309,623577.45024514,4325012.87775610
1503483311.08205509,623577.45145238,4325012.87819268
1503483311.09460497,623577.45549099,4325012.87233829
1503483311.13836288,623577.45851636,4325012.87467628
1503483311.15562797,623577.45715318,4325012.87393050
1503483311.21415401,623577.45748321,4325012.87250766
1503483311.25705004,623577.45748973,4325012.87472274
1503483311.31380010,623577.45848213,4325012.87464035
1503483311.35600495,623577.45637034,4325012.87396606
1503483311.41226292,623577.45761779,4325012.87265806
1503483311.45754409,623577.45872103,4325012.87275730
1503483311.51834106,623577.45588901,4325012.87354845
1503483311.55716896,623577.45757201,4325012.87064802
1503483311.61246109,623577.45849271,4325012.87240190
1503483311.65651989,623577.45870712,4325012.87169942
1503483311.71265793,623577.46000549,4325012.87265377
1503483311.75660300,623577.45738960,4325012.87524125
1503483311.81287599,623577.45437235,4325012.87396471
1503483311.85585308,623577.45359869,4325012.87518262
1503483311.91443110,623577.45411278,4325012.87538334
1503483311.95588493,623577.45414906,4325012.87667722
1503483312.08668709,623577.45347845,4325012.87728274
1503483312.09865093,623577.44902850,4325012.88063416
1503483312.11354303,623577.44973159,4325012.88087608
1503483312.15623593,623577.45025110,4325012.88168151
1503483312.21286392,623577.45030663,4325012.88349944
1503483312.25983191,623577.45013776,4325012.88093683
1503483312.31271291,623577.44995357,4325012.88252600
1503483312.35592890,623577.45108051,4325012.88157767
1503483312.41328692,623577.45323013,4325012.88456039
1503483312.45712090,623577.44862451,4325012.88458838
1503483312.51788211,623577.45090206,4325012.88388362
1503483312.55690908,623577.45101667,4325012.88371601
1503483312.61214209,623577.45307015,4325012.88523689
1503483312.65734506,623577.45220983,4325012.88577459
1503483312.71250510,623577.45216597,4325012.88334583
1503483312.75675511,623577.45107610,4325012.88635787
1503483312.81429410,623577.45195857,4325012.88643104
1503483312.85792089,623577.45190098,4325012.88740184
1503483312.91350794,623577.45694854,4325012.89081593
1503483312.95718908,623577.45780004,4325012.88857758
1503483313.08178306,623577.45658854,4325012.88863067
1503483313.09382796,623577.45402434,4325012.92312264
1503483313.11405706,623577.45763996,4325012.92503793
1503483313.15447593,623577.45551339,4325012.92578647
1503483313.21555901,623577.45382899,4325012.92689483
1503483313.25675392,623577.45474663,4325012.92284296
1503483313.31313992,623577.45853531,4325012.92570982
1503483313.35551095,623577.45854250,4325012.92567479
1503483313.41251206,623577.46005874,4325012.92641596
1503483313.45671010,623577.45778058,4325012.92345765
1503483313.52226996,623577.45819382,4325012.92432715
1503483313.55635595,623577.45875493,4325012.92266416
1503483313.61389089,623577.45922682,4325012.92401069
1503483313.65694594,623577.45668102,4325012.92687480
1503483313.71360207,623577.45757041,4325012.92665662
1503483313.75656605,623577.45864477,4325012.92555930
1503483313.81367612,623577.45676557,4325012.92541193
1503483313.85681200,623577.45948816,4325012.92196612
1503483313.91278601,623577.45385125,4325012.92014978
1503483313.95592093,623577.45778235,4325012.91787454
1503483314.08878803,623577.45699974,4325012.91826206
1503483314.09966397,623577.45239948,4325012.90165550
1503483314.11258698,623577.45277199,4325012.90275722
1503483314.15646696,623577.45618133,4325012.90085444
1503483314.21334791,623577.45654943,4325012.90124618
1503483314.25651193,623577.45425428,4325012.90351226
1503483314.31447601,623577.45782850,4325012.90398994
1503483314.35598493,623577.45555165,4325012.90808358
1503483314.41074896,623577.45373907,4325012.90717547
1503483314.45758605,623577.45691708,4325012.90832471
1503483314.51692295,623577.45816104,4325012.90847307
1503483314.55617690,623577.45879207,4325012.90991238
1503483314.61439896,623577.45671042,4325012.90711783
1503483314.65726089,623577.45651808,4325012.90904585
1503483314.71263504,623577.45491517,4325012.90733830
1503483314.75603390,623577.45215654,4325012.90675668
1503483314.81430888,623577.45215734,4325012.90548288
1503483314.85656190,623577.45237138,4325012.90608491
1503483314.91442394,623577.45214460,4325012.90672517
1503483314.95580101,623577.45162654,4325012.90606737
1503483315.08141589,623577.45272677,4325012.90805372
1503483315.09112000,623577.46062394,4325012.90304844
1503483315.11607409,623577.46174515,4325012.90355342
1503483315.15590096,623577.46102823,4325012.90366224
1503483315.21621299,623577.46260217,4325012.90693371
1503483315.25695300,623577.46258653,4325012.90409053
1503483315.31346202,623577.46444614,4325012.90528166
1503483315.35546398,623577.46518926,4325012.90136636
1503483315.41787410,623577.46782500,4325012.90155524
1503483315.45707297,623577.46398445,4325012.90156324
1503483315.51662803,623577.46269297,4325012.90365035
1503483315.55543303,623577.46320588,4325012.90205859
1503483315.61388707,623577.46569688,4325012.90371551
1503483315.65683794,623577.46545717,4325012.90361481
1503483315.71305203,623577.46651256,4325012.90183323
1503483315.75628090,623577.46582522,4325012.90116248
1503483315.81314206,623577.46771586,4325012.90454497
1503483315.85655904,623577.46755742,4325012.90183527
1503483315.91242194,623577.46895341,4325012.90277992
1503483315.95434189,623577.47043026,4325012.90007309
1503483316.08333206,623577.46896633,4325012.90033014
1503483316.09292698,623577.47085129,4325012.90028933
1503483316.11362410,623577.47415603,4325012.89947561
1503483316.15609598,623577.47359434,4325012.89881604
1503483316.21296597,623577.47366629,4325012.90022361
1503483316.25710797,623577.47354960,4325012.90065583
1503483316.31238890,623577.47613784,4325012.90256243
1503483316.35598397,623577.47516538,4325012.90082906
1503483316.41495991,623577.47698210,4325012.90265401
1503483316.45645690,623577.47522094,4325012.90277349
1503483316.51918411,623577.47601200,4325012.90401426
1503483316.55713797,623577.47788368,4325012.90228978
1503483316.61709309,623577.47889606,4325012.90490400
1503483316.65702391,623577.47670423,4325012.90642593
1503483316.71380997,623577.47938919,4325012.90604863
1503483316.75636601,623577.47725554,4325012.91138196
1503483316.81451297,623577.47447029,4325012.90989043
1503483316.85879397,623577.47959206,4325012.90665488
1503483316.91368008,623577.48178268,4325012.90813983
1503483316.95635295,623577.47959664,4325012.90879005
1503483317.08440304,623577.47877926,4325012.91051565
1503483317.09468198,623577.45634724,4325012.89314562
1503483317.11311102,623577.45567560,4325012.89287723
1503483317.15446210,623577.45671298,4325012.89168575
1503483317.21430612,623577.45306161,4325012.89128063
1503483317.25773191,623577.45710641,4325012.89160450
1503483317.31411290,623577.45767114,4325012.89448547
1503483317.35593510,623577.46007925,4325012.89252607
1503483317.41331005,623577.45735932,4325012.89155847
1503483317.45596290,623577.45989062,4325012.89235671
1503483317.51778507,623577.46053585,4325012.88891090
1503483317.55543709,623577.45830796,4325012.89104882
1503483317.61479807,623577.45714354,4325012.88846313
1503483317.65630507,623577.45631842,4325012.88929602
1503483317.71432400,623577.46152216,4325012.89162333
1503483317.75700998,623577.46136998,4325012.88863378
1503483317.81375194,623577.46070832,4325012.89064865
1503483317.85670996,623577.46163060,4325012.89137768
1503483317.91360092,623577.45651639,4325012.88930377
1503483317.95513296,623577.45448410,4325012.89131591
1503483318.08139205,623577.45625685,4325012.89121189
1503483318.09206295,623577.45183808,4325012.89238475
1503483318.11541700,623577.45071778,4325012.89080578
1503483318.15576792,623577.45038741,4325012.89293837
1503483318.21411705,623577.44962651,4325012.89407675
1503483318.25655007,623577.44998133,4325012.89281574
1503483318.31429005,623577.45147126,4325012.89361720
1503483318.35574198,623577.45078336,4325012.89487876
1503483318.41284990,623577.44992601,4325012.89248200
1503483318.45664191,623577.45143636,4325012.89353534
1503483318.52109599,623577.45103703,4325012.89375536
1503483318.55608392,623577.45499190,4325012.89527207
1503483318.61440110,623577.45338091,4325012.89421650
