1503483291.17657804,623576.78559444,4325010.85597072,-4.75553131,1.82488441,-4.49717474
1503483291.19661093,623576.78559444,4325010.85597072,-4.75649405,1.82184303,-4.49992847
1503483291.21657109,623576.78559444,4325010.85597072,-4.75777912,1.82291114,-4.50070620
1503483291.23650694,623576.78559444,4325010.85597072,-4.75901508,1.82285261,-4.50155163
1503483291.25658202,623576.78559444,4325010.85597072,-4.75748920,1.82648134,-4.50404787
1503483291.27668095,623576.78559444,4325010.85597072,-4.75576782,1.82337153,-4.50111055
1503483291.29676890,623576.78559444,4325010.85597072,-4.75490427,1.82226562,-4.50520754
1503483291.31655407,623576.78559444,4325010.85597072,-4.75273275,1.81923056,-4.50220156
1503483291.33652496,623576.78559444,4325010.85597072,-4.75066853,1.82046807,-4.50348997
1503483291.35660100,623576.78559444,4325010.85597072,-4.75027180,1.81872213,-4.50000191
1503483291.37658501,623576.78559444,4325010.85597072,-4.74902630,1.81943393,-4.50343513
1503483291.39659095,623576.78559444,4325010.85597072,-4.74809027,1.81938696,-4.50272751
1503483291.41670108,623576.78559444,4325010.85597072,-4.75561142,1.81749499,-4.50161743
1503483291.43659711,623576.78559444,4325010.85597072,-4.75287199,1.81903732,-4.50082874
1503483291.45634007,623576.78559444,4325010.85597072,-4.75115061,1.81640875,-4.49939680
1503483291.47646689,623576.78559444,4325010.85597072,-4.75063038,1.81857884,-4.50305986
1503483291.49659395,623576.78559444,4325010.85597072,-4.75004339,1.81685472,-4.50152779
1503483291.51686907,623576.78559444,4325010.85597072,-4.75077248,1.81717062,-4.50523090
1503483291.53652906,623576.78559444,4325010.85597072,-4.75057077,1.81661689,-4.50200844
1503483291.55674601,623576.78559444,4325010.85597072,-4.74985981,1.81647348,-4.50364399
1503483291.57668996,623576.78559444,4325010.85597072,-4.75089216,1.81878746,-4.49964809
1503483291.59650111,623576.78559444,4325010.85597072,-4.75051832,1.81794798,-4.50194740
1503483291.61633301,623576.78559444,4325010.85597072,-4.75051594,1.81918788,-4.50347567
1503483291.63643193,623576.78559444,4325010.85597072,-4.74879074,1.82181597,-4.50269890
1503483291.65652895,623576.78559444,4325010.85597072,-4.77758312,1.82150543,-4.50916290
1503483291.67635393,623576.78559444,4325010.85597072,-4.77875805,1.82023835,-4.50528908
1503483291.69635606,623576.78559444,4325010.85597072,-4.77819681,1.82039416,-4.50921392
1503483291.71644902,623576.78559444,4325010.85597072,-4.77734280,1.82095242,-4.50654030
1503483291.73652411,623576.78559444,4325010.85597072,-4.77756643,1.82315063,-4.50739288
1503483291.75642204,623576.78559444,4325010.85597072,-4.77529097,1.82226884,-4.50354624
1503483291.77663898,623576.78559444,4325010.85597072,-4.77283621,1.82495785,-4.50533199
1503483291.79637504,623576.78559444,4325010.85597072,-4.77329540,1.82459068,-4.50019264
1503483291.81651998,623576.78559444,4325010.85597072,-4.77244663,1.82370722,-4.49867344
1503483291.83653498,623576.78559444,4325010.85597072,-4.76776266,1.82399857,-4.49579000
1503483291.85650802,623576.78559444,4325010.85597072,-4.76942635,1.82081318,-4.49000311
1503483291.87667394,623576.78559444,4325010.85597072,-4.76977205,1.82316577,-4.49019337
1503483291.89644790,623576.78559444,4325010.85597072,-4.76860237,1.82494140,-4.48965073
1503483291.91650796,623576.78559444,4325010.85597072,-4.79907465,1.82333434,-4.49308395
1503483291.93658495,623576.78559444,4325010.85597072,-4.79889631,1.82025397,-4.48947859
1503483291.95686197,623576.78559444,4325010.85597072,-4.79901838,1.82325006,-4.49384117
1503483291.97659206,623576.78559444,4325010.85597072,-4.80036783,1.82688284,-4.49321842
1503483291.99814296,623576.78559444,4325010.85597072,-4.80115747,1.82436657,-4.49565172
1503483292.01733303,623576.78559444,4325010.85597072,-4.80078650,1.82589674,-4.49625206
1503483292.03641701,623576.78559444,4325010.85597072,-4.79888821,1.82354593,-4.49392986
1503483292.05625892,623576.78559444,4325010.85597072,-4.79826403,1.82652318,-4.49114418
1503483292.07639408,623576.78559444,4325010.85597072,-4.79603529,1.82807410,-4.48732853
1503483292.09640694,623576.78559444,4325010.85597072,-4.79634905,1.83008051,-4.48567820
1503483292.11623693,623576.78559444,4325010.85597072,-4.79488611,1.82807136,-4.48253202
1503483292.13632703,623576.78559444,4325010.85597072,-4.79443407,1.82880902,-4.48552799
1503483292.15626311,623576.78559444,4325010.85597072,-4.81294060,1.82932854,-4.48573112
1503483292.17657590,623576.78559444,4325010.85597072,-4.81166983,1.82939255,-4.48521709
1503483292.19641590,623576.78559444,4325010.85597072,-4.81241369,1.83147240,-4.48597956
1503483292.21679711,623576.78559444,4325010.85597072,-4.81123734,1.83275831,-4.48365021
1503483292.23656392,623576.78559444,4325010.85597072,-4.80838203,1.83522999,-4.48240376
1503483292.25646210,623576.78559444,4325010.85597072,-4.80785227,1.83814204,-4.48273420
1503483292.27657199,623576.78559444,4325010.85597072,-4.80875206,1.83959901,-4.48225737
1503483292.29660106,623576.78559444,4325010.85597072,-4.80899048,1.84025538,-4.47958422
1503483292.31657910,623576.78559444,4325010.85597072,-4.80817318,1.84449816,-4.47978926
1503483292.33646107,623576.78559444,4325010.85597072,-4.80684376,1.84621632,-4.47850943
1503483292.35653400,623576.78559444,4325010.85597072,-4.80757141,1.84637749,-4.47642231
1503483292.37651396,623576.78559444,4325010.85597072,-4.80280256,1.84241235,-4.47325420
1503483292.39661098,623576.78559444,4325010.85597072,-4.80079126,1.84242415,-4.47180939
1503483292.41652703,623576.78559444,4325010.85597072,-4.83588076,1.84138143,-4.47423506
1503483292.43660808,623576.78559444,4325010.85597072,-4.83540201,1.84144080,-4.47553349
1503483292.45658302,623576.78559444,4325010.85597072,-4.83222532,1.84220195,-4.47781944
1503483292.47673202,623576.78559444,4325010.85597072,-4.83029032,1.84138465,-4.48016500
1503483292.49652195,623576.78559444,4325010.85597072,-4.82691240,1.84030783,-4.48708344
1503483292.51638198,623576.78559444,4325010.85597072,-4.82604885,1.83833396,-4.48873425
1503483292.53648901,623576.78559444,4325010.85597072,-4.82749462,1.83593071,-4.49052095
1503483292.55650711,623576.78559444,4325010.85597072,-4.83034611,1.83396947,-4.49038219
1503483292.57666111,623576.78559444,4325010.85597072,-4.83002472,1.83335125,-4.49504662
1503483292.59664893,623576.78559444,4325010.85597072,-4.82953501,1.83282876,-4.49374199
1503483292.61655593,623576.78559444,4325010.85597072,-4.82900381,1.83271861,-4.49544907
1503483292.63668895,623576.78559444,4325010.85597072,-4.82909870,1.83082604,-4.49395275
1503483292.65658498,623576.78559444,4325010.85597072,-4.81897354,1.83111310,-4.49768448
1503483292.67683101,623576.78559444,4325010.85597072,-4.81900120,1.83375978,-4.49590492
1503483292.69666100,623576.78559444,4325010.85597072,-4.81818342,1.83440185,-4.49474192
1503483292.71659088,623576.78559444,4325010.85597072,-4.81806564,1.83447957,-4.49383020
1503483292.73666406,623576.78559444,4325010.85597072,-4.81693983,1.83378625,-4.49329662
1503483292.75651693,623576.78559444,4325010.85597072,-4.81784248,1.83480847,-4.49302626
1503483292.77651596,623576.78559444,4325010.85597072,-4.81852198,1.83377516,-4.48814726
1503483292.79685092,623576.78559444,4325010.85597072,-4.81826305,1.83353448,-4.49167728
1503483292.81648207,623576.78559444,4325010.85597072,-4.81781292,1.83240151,-4.48953295
1503483292.83665609,623576.78559444,4325010.85597072,-4.81981993,1.83375764,-4.48986197
1503483292.85645390,623576.78559444,4325010.85597072,-4.81988001,1.83482122,-4.48814249
1503483292.87688804,623576.78559444,4325010.85597072,-4.81753874,1.83493102,-4.48615503
1503483292.89666796,623576.78559444,4325010.85597072,-4.81813622,1.83811426,-4.48441887
1503483292.91655493,623576.78559444,4325010.85597072,-4.78826189,1.83737195,-4.48785591
1503483292.93663692,623576.78559444,4325010.85597072,-4.78575516,1.83635402,-4.48850250
1503483292.95659995,623576.78559444,4325010.85597072,-4.78611898,1.83539379,-4.48818922
1503483292.97679710,623576.78559444,4325010.85597072,-4.78499842,1.83808827,-4.49338579
1503483292.99652195,623576.78559444,4325010.85597072,-4.78466034,1.83251095,-4.48847246
1503483293.01648307,623576.78559444,4325010.85597072,-4.78346872,1.83199167,-4.49005032
1503483293.03651500,623576.78559444,4325010.85597072,-4.78132200,1.83228552,-4.48735476
1503483293.05646992,623576.78559444,4325010.85597072,-4.78113556,1.82967329,-4.48485041
1503483293.07659888,623576.78559444,4325010.85597072,-4.78025055,1.82882822,-4.48447180
1503483293.09654593,623576.78559444,4325010.85597072,-4.77934885,1.83062649,-4.48465872
1503483293.11649895,623576.78559444,4325010.85597072,-4.77554369,1.83345926,-4.48619556
1503483293.13655400,623576.78559444,4325010.85597072,-4.77686214,1.83090603,-4.48190069
1503483293.15657210,623576.78559444,4325010.85597072,-4.79037189,1.83003795,-4.48771858
1503483293.17657995,623576.78559444,4325010.85597072,-4.78975058,1.82834005,-4.48499918
1503483293.19649911,623576.78559444,4325010.85597072,-4.79111385,1.83110988,-4.48693895
1503483293.21658897,623576.78559444,4325010.85597072,-4.79010677,1.83315980,-4.48390341
1503483293.23654008,623576.78559444,4325010.85597072,-4.78984499,1.83365250,-4.48429632
1503483293.25687408,623576.78559444,4325010.85597072,-4.79084969,1.83298993,-4.48515368
1503483293.27658606,623576.78559444,4325010.85597072,-4.78819466,1.83259249,-4.48127842
1503483293.29660106,623576.78559444,4325010.85597072,-4.78591156,1.83489299,-4.48211336
1503483293.31650901,623576.78559444,4325010.85597072,-4.78472281,1.83695447,-4.47784853
1503483293.33665490,623576.78559444,4325010.85597072,-4.78090906,1.83855891,-4.47990561
1503483293.35669804,623576.78559444,4325010.85597072,-4.77883816,1.83736873,-4.47924042
1503483293.37662005,623576.78559444,4325010.85597072,-4.77898455,1.83824599,-4.48058605
1503483293.39660597,623576.78559444,4325010.85597072,-4.77840567,1.83595681,-4.47501087
1503483293.41654801,623576.78559444,4325010.85597072,-4.77794647,1.83385229,-4.47965336
1503483293.43656707,623576.78559444,4325010.85597072,-4.77627468,1.83478773,-4.48122168
1503483293.45651698,623576.78559444,4325010.85597072,-4.77410316,1.83164799,-4.46611691
1503483293.47666311,623576.78559444,4325010.85597072,-4.77418566,1.83206272,-4.50680637
1503483293.49660206,623576.78559444,4325010.85597072,-4.76949072,1.84470880,-4.48509026
1503483293.51654792,623576.78559444,4325010.85597072,-4.76848555,1.84339738,-4.48301077
1503483293.53652096,623576.78559444,4325010.85597072,-4.76503420,1.83702660,-4.47068167
1503483293.55647707,623576.78559444,4325010.85597072,-4.76634550,1.83944058,-4.48017693
1503483293.57655406,623576.78559444,4325010.85597072,-4.76613998,1.83981609,-4.48269320
1503483293.59662604,623576.78559444,4325010.85597072,-4.76731300,1.84119809,-4.48038197
1503483293.61676598,623576.78559444,4325010.85597072,-4.76449776,1.83898962,-4.48007917
1503483293.63679290,623576.78559444,4325010.85597072,-4.76196480,1.84043074,-4.47997046
1503483293.65686107,623576.78559444,4325010.85597072,-4.76892710,1.83805966,-4.48022890
1503483293.67672205,623576.78559444,4325010.85597072,-4.76773500,1.83831561,-4.48003912
1503483293.69636893,623576.78559444,4325010.85597072,-4.77120495,1.83840203,-4.48205662
1503483293.71635199,623576.78559444,4325010.85597072,-4.77007961,1.83696699,-4.48196554
1503483293.73630595,623576.78559444,4325010.85597072,-4.77087212,1.83870018,-4.48242426
1503483293.75639391,623576.78559444,4325010.85597072,-4.76956558,1.83957684,-4.48203564
1503483293.77644801,623576.78559444,4325010.85597072,-4.77055693,1.83749831,-4.48283577
1503483293.79655790,623576.78559444,4325010.85597072,-4.77133989,1.83579075,-4.48595095
1503483293.81644511,623576.78559444,4325010.85597072,-4.77067995,1.83784807,-4.48361063
1503483293.83653307,623576.78559444,4325010.85597072,-4.76924944,1.83621311,-4.48241138
1503483293.85663605,623576.78559444,4325010.85597072,-4.76978016,1.83529282,-4.48305559
1503483293.87669301,623576.78559444,4325010.85597072,-4.77122593,1.83382106,-4.48098278
1503483293.89664102,623576.78559444,4325010.85597072,-4.76950598,1.83351099,-4.47939301
1503483293.91693997,623576.78559444,4325010.85597072,-4.73889303,1.83261168,-4.48588896
1503483293.93698692,623576.78559444,4325010.85597072,-4.73654032,1.83209288,-4.48418283
1503483293.95751500,623576.78559444,4325010.85597072,-4.73599243,1.83465374,-4.48498678
1503483293.97660708,623576.78559444,4325010.85597072,-4.73651743,1.83280683,-4.48737812
1503483293.99657893,623576.78559444,4325010.85597072,-4.73521566,1.83461297,-4.48965359
1503483294.01673508,623576.78559444,4325010.85597072,-4.73475981,1.83643639,-4.48706055
1503483294.03751397,623576.78559444,4325010.85597072,-4.73554182,1.83639288,-4.48752546
1503483294.05669594,623576.78559444,4325010.85597072,-4.73566532,1.83544672,-4.48727846
1503483294.07655311,623576.78559444,4325010.85597072,-4.73259354,1.83677304,-4.48540354
1503483294.09668899,623576.78559444,4325010.85597072,-4.73334694,1.83988607,-4.48892069
1503483294.11681008,623576.78559444,4325010.85597072,-4.73040485,1.83685195,-4.49066401
1503483294.13656211,623576.78559444,4325010.85597072,-4.72819519,1.84179890,-4.48177767
1503483294.15659690,623576.78559444,4325010.85597072,-4.73786497,1.84064829,-4.48905563
1503483294.17652893,623576.78559444,4325010.85597072,-4.73574781,1.84064400,-4.49283886
1503483294.19668007,623576.78559444,4325010.85597072,-4.73329926,1.84039831,-4.48968267
1503483294.21673298,623576.78559444,4325010.85597072,-4.73512316,1.84037864,-4.48892784
1503483294.23665309,623576.78559444,4325010.85597072,-4.73587608,1.84043980,-4.48497248
1503483294.25669694,623576.78559444,4325010.85597072,-4.73109818,1.83638692,-4.47635937
1503483294.27676892,623576.78559444,4325010.85597072,-4.72746086,1.82736444,-4.46613503
1503483294.29654694,623576.78559444,4325010.85597072,-4.72932100,1.82642376,-4.46645117
1503483294.31661510,623576.78559444,4325010.85597072,-4.73008060,1.83047771,-4.47130346
1503483294.33695793,623576.78559444,4325010.85597072,-4.72868109,1.82961833,-4.47311974
1503483294.35651493,623576.78559444,4325010.85597072,-4.72700930,1.83188915,-4.47760248
1503483294.37657905,623576.78559444,4325010.85597072,-4.72733593,1.82968259,-4.47959375
1503483294.39668798,623576.78559444,4325010.85597072,-4.72740746,1.83244503,-4.48240852
1503483294.41655302,623576.78559444,4325010.85597072,-4.72518015,1.83001173,-4.48419523
1503483294.43660498,623576.78559444,4325010.85597072,-4.72457790,1.83003330,-4.48647022
1503483294.45659208,623576.78559444,4325010.85597072,-4.72258663,1.83051395,-4.48581982
1503483294.47656894,623576.78559444,4325010.85597072,-4.72149754,1.83204806,-4.48639870
1503483294.49673104,623576.78559444,4325010.85597072,-4.72120237,1.83459330,-4.48587942
1503483294.51654601,623576.78559444,4325010.85597072,-4.72117949,1.83528066,-4.48681211
1503483294.53657103,623576.78559444,4325010.85597072,-4.72069788,1.83593547,-4.48687506
1503483294.55656695,623576.78559444,4325010.85597072,-4.72150850,1.83385742,-4.48508835
1503483294.57664204,623576.78559444,4325010.85597072,-4.72009087,1.83483958,-4.48684120
1503483294.59673691,623576.78559444,4325010.85597072,-4.71970272,1.83289027,-4.48251772
1503483294.61672711,623576.78559444,4325010.85597072,-4.72146511,1.83469880,-4.48436880
1503483294.63649607,623576.78559444,4325010.85597072,-4.72130728,1.83604968,-4.48063803
1503483294.65651298,623576.78559444,4325010.85597072,-4.70726395,1.83547187,-4.48375273
1503483294.67671990,623576.78559444,4325010.85597072,-4.70720053,1.83532047,-4.48219919
1503483294.69668508,623576.78559444,4325010.85597072,-4.70717669,1.83325946,-4.48168850
1503483294.71667910,623576.78559444,4325010.85597072,-4.70626497,1.83377266,-4.47966862
1503483294.73673892,623576.78559444,4325010.85597072,-4.70414591,1.83121061,-4.47914553
1503483294.75655293,623576.78559444,4325010.85597072,-4.70233774,1.83244026,-4.48030949
1503483294.77667308,623576.78559444,4325010.85597072,-4.70055962,1.83072484,-4.47922802
1503483294.79670000,623576.78559444,4325010.85597072,-4.69982910,1.83321047,-4.48078537
1503483294.81680202,623576.78559444,4325010.85597072,-4.69967508,1.83087575,-4.47639608
1503483294.83674407,623576.78559444,4325010.85597072,-4.69777393,1.83219934,-4.47691965
1503483294.85669589,623576.78559444,4325010.85597072,-4.69721413,1.83413994,-4.47458696
1503483294.87668896,623576.78559444,4325010.85597072,-4.69769621,1.83454442,-4.47381449
1503483294.89677405,623576.78559444,4325010.85597072,-4.69474649,1.83557832,-4.47151661
1503483294.91651106,623576.78559444,4325010.85597072,-4.69504023,1.83377707,-4.47483015
1503483294.93668389,623576.78559444,4325010.85597072,-4.69615746,1.83562422,-4.47617054
1503483294.95660305,623576.78559444,4325010.85597072,-4.69717073,1.83405197,-4.47356653
1503483294.97661090,623576.78559444,4325010.85597072,-4.69584751,1.83434546,-4.47760344
1503483294.99661207,623576.78559444,4325010.85597072,-4.69550800,1.83169365,-4.47682571
1503483295.01659489,623576.78559444,4325010.85597072,-4.69490290,1.83197868,-4.47879553
1503483295.03667903,623576.78559444,4325010.85597072,-4.69536591,1.83102202,-4.47731543
1503483295.05661106,623576.78559444,4325010.85597072,-4.69508696,1.82921159,-4.47848368
1503483295.07661200,623576.78559444,4325010.85597072,-4.69502831,1.83008993,-4.48043966
1503483295.09691405,623576.78559444,4325010.85597072,-4.69429588,1.82984233,-4.47769928
1503483295.11668897,623576.78559444,4325010.85597072,-4.69348001,1.83001196,-4.47908354
1503483295.13654494,623576.78559444,4325010.85597072,-4.69253922,1.83001149,-4.47847509
1503483295.15671492,623576.78559444,4325010.85597072,-4.70554352,1.82979214,-4.48316908
1503483295.17567706,623576.78559444,4325010.85597072,-4.70406818,1.82476854,-4.47955847
1503483295.19557691,623576.78559444,4325010.85597072,-4.70144320,1.82636762,-4.48372602
1503483295.21568203,623576.78559444,4325010.85597072,-4.70060778,1.82481658,-4.48184013
1503483295.23589396,623576.78559444,4325010.85597072,-4.69994450,1.82507908,-4.48567963
1503483295.25569892,623576.78559444,4325010.85597072,-4.71085501,1.82525969,-4.48887300
1503483295.27560306,623576.78559444,4325010.85597072,-4.71103668,1.82950652,-4.50741148
1503483295.29577398,623576.78559444,4325010.85597072,-4.71281672,1.81486499,-4.50210714
1503483295.31581903,623576.78559444,4325010.85597072,-4.71604395,1.81789029,-4.50619364
1503483295.33564496,623576.78559444,4325010.85597072,-4.71629143,1.82209551,-4.50233507
1503483295.35585904,623576.78559444,4325010.85597072,-4.71405220,1.81474245,-4.50360584
1503483295.37576294,623576.78559444,4325010.85597072,-4.72188568,1.82507539,-4.52477646
1503483295.39559889,623576.78559444,4325010.85597072,-4.71989536,1.80248225,-4.49518776
1503483295.41591907,623576.78559444,4325010.85597072,-4.72120380,1.81339025,-4.52070093
1503483295.43566799,623576.78559444,4325010.85597072,-4.71849728,1.80686963,-4.50759697
1503483295.45575309,623576.78559444,4325010.85597072,-4.71618462,1.81063342,-4.51366997
1503483295.47575903,623576.78559444,4325010.85597072,-4.71652889,1.80687594,-4.50728846
1503483295.49557900,623576.78559444,4325010.85597072,-4.71602106,1.80993080,-4.51065350
1503483295.51567602,623576.78559444,4325010.85597072,-4.71331072,1.80997586,-4.50722075
1503483295.53563190,623576.78559444,4325010.85597072,-4.71273422,1.81295395,-4.50823212
1503483295.55561709,623576.78559444,4325010.85597072,-4.71167946,1.81129467,-4.50521183
1503483295.57571197,623576.78559444,4325010.85597072,-4.71006584,1.81157029,-4.50554514
1503483295.59564805,623576.78559444,4325010.85597072,-4.71181107,1.80896199,-4.50654030
1503483295.61562490,623576.78559444,4325010.85597072,-4.71242046,1.81343806,-4.51226997
1503483295.63641810,623576.78559444,4325010.85597072,-4.71219540,1.81035852,-4.50929213
1503483295.65574908,623576.78559444,4325010.85597072,-4.71603060,1.81458902,-4.51866865
1503483295.67575002,623576.78559444,4325010.85597072,-4.71602488,1.81385255,-4.51638365
1503483295.69568205,623576.78559444,4325010.85597072,-4.71724558,1.81602454,-4.51862383
1503483295.71579909,623576.78559444,4325010.85597072,-4.71620798,1.81734025,-4.51729584
1503483295.73591495,623576.78559444,4325010.85597072,-4.71644783,1.81602848,-4.51726961
1503483295.75573301,623576.78559444,4325010.85597072,-4.71632433,1.81667435,-4.51557732
1503483295.77567101,623576.78559444,4325010.85597072,-4.71356630,1.81378233,-4.51414442
1503483295.79565406,623576.78559444,4325010.85597072,-4.71482992,1.81481564,-4.51685524
1503483295.81569409,623576.78559444,4325010.85597072,-4.71467590,1.81224942,-4.51130199
1503483295.83562207,623576.78559444,4325010.85597072,-4.71370697,1.81326246,-4.51758957
1503483295.85560608,623576.78559444,4325010.85597072,-4.71282291,1.81320775,-4.51387930
1503483295.87582707,623576.78559444,4325010.85597072,-4.71423054,1.81393707,-4.51841402
1503483295.89568996,623576.78559444,4325010.85597072,-4.71453047,1.81680560,-4.51475048
1503483295.91559601,623576.78559444,4325010.85597072,-4.73282146,1.81325388,-4.51725054
1503483295.93576908,623576.78559444,4325010.85597072,-4.73227215,1.81516635,-4.51944113
1503483295.95561600,623576.78559444,4325010.85597072,-4.73120260,1.81446064,-4.51888800
1503483295.97565508,623576.78559444,4325010.85597072,-4.73258686,1.81440055,-4.52203703
1503483295.99567103,623576.78559444,4325010.85597072,-4.73109484,1.81084478,-4.51912785
1503483296.01568198,623576.78559444,4325010.85597072,-4.73178673,1.81085002,-4.52239180
1503483296.03648090,623576.78559444,4325010.85597072,-4.73147249,1.80948281,-4.51962900
1503483296.05580807,623576.78559444,4325010.85597072,-4.73355198,1.81188738,-4.52147484
